year,month,day,data,median,LB,UB
2020,4,16,2183,2398.07233657477,1849.46327109582,2935.42258337202
2020,4,17,2095,2389.40008241257,1837.29602663879,2926.52688060651
2020,4,18,1946,2375.8313373256,1832.91550528419,2903.31243588316
2020,4,19,1980,2354.42393765856,1783.43701039306,2888.2544684086
2020,4,20,2245,2300.39897579745,1766.84739073713,2836.29116646113
2020,4,21,2482,2246.97578073249,1707.23089437621,2786.95043903673
2020,4,22,2467,2190.44479990991,1651.31266353922,2723.40283124304
2020,4,23,2414,2118.8703201202,1586.31226758894,2660.17588589198
2020,4,24,2169,2041.40374572467,1507.62427048044,2594.39910207749
2020,4,25,1734,1953.21776113751,1432.99441013105,2499.49669653274
2020,4,26,1406,1866.59508766943,1320.37187593297,2413.8313872103
2020,4,27,1480,1785.5423559356,1239.54219342995,2374.33958828187
2020,4,28,2244,1723.50599434813,1164.33529911692,2422.43032810558
2020,4,29,2392,1888.241503743,1205.45257568014,2596.69266345169
2020,4,30,2191,2058.27180899924,1350.77195118709,2650.47498179527
2020,5,1,1908,2027.19172804733,1410.34537546607,2583.20362391509
2020,5,2,1743,1940.59724941186,1362.3217963889,2495.32996287291
2020,5,3,1203,1858.4670164176,1292.0030118561,2410.24682999756
2020,5,4,1358,1772.65731207876,1208.85999829089,2333.6514944716
2020,5,5,2221,1687.64857689219,1139.65183613291,2237.6008534962
2020,5,6,2322,1617.80807693895,1058.12404189143,2162.24989887661
2020,5,7,1915,1523.08298047222,982.380506028522,2093.73655826181
2020,5,8,1771,1458.41888845715,897.869955662768,2004.06487803125
2020,5,9,1466,1381.80646981404,839.763952015234,1939.94914826668
2020,5,10,1000,1326.96620675581,776.190363465312,1858.04632849097
2020,5,11,1035,1254.63634069027,722.26406152286,1807.06120614625
2020,5,12,1589,1197.00113459096,664.179172098356,1750.48010832748
2020,5,13,1735,1147.37397703919,608.749087341455,1680.65392564751
2020,5,14,1773,1082.05726177922,533.019335092358,1640.73933270414
2020,5,15,1665,1046.27044937655,503.86748056174,1586.08357691919
2020,5,16,1197,1004.98237666667,455.96000179051,1547.22262932768
2020,5,17,830,956.684244269468,417.160192544558,1508.78203948347
2020,5,18,1220,913.556330634975,372.685856327629,1458.89441395487
2020,5,19,1445,880.597968167984,335.017712339492,1431.62446787379
2020,5,20,1503,847.937114578797,323.987054384125,1382.17993279507
2020,5,21,1188,827.897611880313,283.694860739432,1359.812888219
2020,5,22,1204,793.082888426012,249.56066876676,1322.47945440431
2020,5,23,1074,766.910041659314,220.124333410937,1307.13266634252
2020,5,24,641,745.141438847816,199.477747506253,1285.61978702412
2020,5,25,597,722.81505969115,187.316473507059,1275.65296619661
2020,5,26,657,697.724606555746,148.864320233503,1243.9224541412
2020,5,27,1479,687.012807054199,134.594759955302,1223.20968386196
2020,5,28,1089,667.643762318807,136.871516246939,1201.58641033389
2020,5,29,1117,642.849106729672,105.811861018266,1191.91907059785
2020,5,30,952,631.432118604766,96.3218119739367,1184.79612746212
2020,5,31,621,614.652113033437,75.001672769267,1147.36679594115
2020,6,1,774,601.682136166756,83.2051960160121,1159.95795436692
2020,6,2,981,591.234046876287,38.6579000703776,1123.05416941402
2020,6,3,1011,579.316532800373,45.8867131696086,1126.12882186197
2020,6,4,1005,575.839379908656,42.8677153376303,1123.29005012645
2020,6,5,880,569.450528265252,24.0355405418146,1102.23447514257
2020,6,6,638,550.331161397971,25.3346874922405,1100.20473734651
2020,6,7,456,550.936622976147,8.35070833185887,1084.95110175214
2020,6,8,512,544.208379806189,-0,1087.35266299977
2020,6,9,918,523.598750981416,-0,1078.37540319894
2020,6,10,872,521.261162962664,-0,1072.58803606136
